"id","squareMeters","rooms1","rooms2","rooms3","centreDistance","schoolDistance","clinicDistance","postOfficeDistance","kindergartenDistance","restaurantDistance","collegeDistance","pharmacyDistance","ownership","buildingMaterial","condition","hasParkingSpace","hasBalcony","hasElevator","hasSecurity","hasStorageRoom","price","first_floor","top_floor","age","block","apartmentB","tenement","stolica"
"5f715d046685d0426537582307076fa8",37.61,1,0,0,2010,221,164,347,153,43,1096,459,"1","1","1","0","1","1","0","0",715000,0,0,9,0,1,0,0
"c871bba481968ff830ff35172ecd6948",59,0,1,0,5130,797,665,713,416,735,3493,652,"1","1","1","1","0","0","0","0",820000,1,0,19,0,1,0,0
"b297ffea1d4f534384ddb0e485562704",123.27,0,1,0,1990,408,648,461,924,487,360,522,"1","1","1","1","0","1","0","0",2588670,0,0,2,0,1,0,0
"266cd92c6de791624ce1262f79d9e1e6",133.9,0,1,0,2990,283,455,223,385,145,723,98,"1","1","1","1","0","0","0","0",2800000,1,0,8,0,1,0,0
"cd0397a137352da8dcdb12339b99fcf8",43.38,1,0,0,3730,228,663,698,495,430,1538,492,"1","1","1","1","0","1","0","1",694000,0,0,1,1,0,0,0
"85d27c2279a5d9c8e31de3700d3af59e",52,0,1,0,6120,1001,1661,1298,232,945,1764,370,"1","1","1","1","1","1","0","0",729000,0,1,2,0,1,0,0
"9ed58977de490d8728e6d50e261dec35",50,1,0,0,870,161,768,176,358,167,746,207,"1","1","1","0","0","1","0","0",899000,0,0,8,0,1,0,0
"9d4998452db142afca109e0998ae9a0d",30.53,1,0,0,2760,541,665,410,463,155,825,505,"1","1","1","0","1","1","0","0",702000,0,0,1,0,1,0,0
"83b8966fd5e2a1d328b5d002833c28bf",69,0,1,0,3420,196,316,513,118,312,282,297,"1","1","1","1","0","1","0","0",1120000,0,0,15,0,1,0,0
"d58cc9f374f3fb58c53b29c6ceaf3880",69,0,1,0,3290,177,159,406,275,174,393,141,"1","1","1","1","0","1","0","0",1120000,0,0,15,0,1,0,0
"0cf00d1553b0d51dd2a2b7dc73a1356b",69.8,0,1,0,6120,326,767,387,163,620,2021,382,"0","0","1","0","1","1","0","1",999000,0,0,39,1,0,0,0
"92805391379283f89e5a281480101afa",69.35,0,1,0,480,32,698,325,331,28,668,111,"1","1","1","0","0","0","0","1",1499000,0,0,126,0,0,1,0
"fa40d9d6717fcfc66544d2d69d629638",76,0,1,0,1530,193,516,81,558,110,666,63,"1","1","1","0","0","0","0","0",1215000,0,1,104,0,0,1,0
"74f8e54d3b22f282428bafda8cb88935",50.75,0,1,0,1210,104,232,188,207,253,366,143,"1","1","1","1","1","1","0","0",1116449,0,0,8,0,1,0,0
"5556f2682a0d265951f56e20a1f21555",111.75,0,0,1,4880,691,639,367,556,237,2359,353,"1","1","1","1","1","0","0","1",1299200,0,1,26,1,0,0,0
"a88fd72c2675d53d1071ac88af26e339",75,0,1,0,6440,271,979,336,170,285,272,155,"1","1","1","1","1","1","0","0",1099999,0,0,7,0,1,0,0
"136920cbb4fd436123252de64adc52a9",93,0,1,0,3090,368,760,436,386,320,828,42,"1","1","1","1","1","1","1","0",1730000,0,0,12,0,1,0,0
"0b761e5a60709da4c695bc86e3dd369e",75,0,1,0,3410,533,420,730,499,264,499,420,"1","1","1","1","0","1","0","1",1460000,0,0,2,0,1,0,0
"162ed4de5f947d574db91e2cee302f42",77,0,1,0,2250,511,375,307,365,197,961,97,"1","1","1","1","1","1","0","0",1925000,1,0,10,0,1,0,0
"c4abeef887898c7e8a4d988cd00310c1",48.61,1,0,0,7120,233,1494,218,264,245,106,164,"1","1","0","0","1","0","0","1",575000,0,0,64,1,0,0,0
"a28ada5104ca0f630b2fbc8653a66d51",75.7,0,1,0,1670,320,328,521,284,108,517,383,"1","1","1","1","1","1","0","1",1968200,0,0,8,0,1,0,0
"86730d03d2cf793a127448f411d66016",58.32,0,1,0,5170,453,261,267,441,229,1067,226,"1","0","0","1","1","1","0","1",699000,0,0,46,1,0,0,0
"cd9aabcaafd663968d56f932abdd18e8",45,0,1,0,4290,342,900,255,418,527,1100,615,"1","1","1","1","1","1","0","0",760500,1,0,2,0,1,0,0
"be1dcecca11916adf725a4e700bc9545",89.8,0,1,0,1890,309,260,252,410,162,320,246,"1","1","1","0","0","0","0","1",1400000,0,0,59,1,0,0,0
"afb09688a60cac2ba17799f3d18fb3ce",80,0,1,0,1660,134,282,373,784,65,841,190,"1","1","0","0","0","0","0","1",1470000,0,1,118,0,0,1,0
"383f97c93b6406139658cb35305e89d6",45,0,1,0,3990,47,676,575,440,607,1299,745,"1","1","1","1","1","1","0","0",760500,1,0,2,0,1,0,0
"42f90670b6f0ebd72b45268c1db76695",42.75,1,0,0,2240,496,351,694,255,138,1198,477,"1","1","1","1","1","1","0","0",1000000,1,0,3,0,1,0,0
"6f67218757bfba03cf29aa5c48d6e2c8",64,1,0,0,1500,268,184,279,862,57,848,186,"1","1","0","1","1","0","0","1",1050000,1,0,94,0,0,1,0
"e8e09c160ca99a61505c9d6862074922",140,0,0,1,4660,527,1483,326,1339,194,1824,433,"1","1","1","1","0","0","0","0",3000000,1,0,3,0,1,0,0
"3ce59077604ccd1e43d4c829cf435fce",46,1,0,0,1820,295,339,31,605,38,407,430,"1","1","1","0","1","0","0","0",899000,0,1,104,0,0,1,0
"29a1042537a46c8b63d18a211f5692e0",46,1,0,0,1460,286,98,363,908,16,714,46,"1","1","1","1","0","1","0","1",1250000,0,0,10,0,1,0,0
"0d66bd57442d0b7a6fd865c627672f94",47,1,0,0,4040,167,744,464,169,122,492,315,"1","1","1","0","1","1","0","0",775500,0,0,14,0,1,0,0
"264e782fa71731da1958e99e750bf003",63,0,1,0,7690,1159,4404,2140,3023,373,4718,1962,"1","1","1","1","1","0","1","0",1100700,0,0,4,1,0,0,0
"d3c0c51c86c3499e703f7d4c0d5d7926",55.57,0,1,0,2030,271,126,546,98,105,1025,614,"1","1","1","1","1","1","0","0",1050273,0,0,2,0,1,0,0
"d1267210a03d564651116345c57a8f23",61.1,0,1,0,3880,124,722,183,124,188,1918,222,"0","1","0","0","1","0","0","1",800000,0,0,64,1,0,0,0
"a0dcebf008c2a8f2fe4b91b66a5ff929",49.1,1,0,0,670,161,463,328,373,11,535,154,"1","1","1","0","1","1","0","0",1104700,0,1,4,0,1,0,0
"463f21e197c426df1ce25a06b3d4a828",68,1,0,0,1280,128,611,256,701,59,859,196,"1","1","1","1","0","1","0","0",1500000,0,0,16,0,1,0,0
"b5f1fc048aebc8788d0a6a29715bf210",58.16,0,1,0,4290,342,900,255,418,527,1100,615,"1","1","1","1","1","1","0","1",924744,0,0,2,0,1,0,0
"38d76b9490fca64043994394bfe12b47",50.95,1,0,0,1560,259,320,632,389,100,632,331,"1","1","1","1","1","1","0","0",915000,0,0,4,0,1,0,0
"0b9b3f948e34c17f4d50995d1fc2a12b",90.14,0,1,0,880,35,402,463,491,35,146,177,"1","1","1","1","1","1","0","1",1938010,0,1,5,0,1,0,0
"5f7fbcd6aed33670e75b6ed48173ebc4",76,0,1,0,3370,196,575,404,26,155,589,157,"1","1","1","1","1","1","0","0",1179000,0,1,11,0,1,0,0
"4cb326d46602ebeba72bf6e59b44e4a9",42.93,1,0,0,160,125,777,259,157,18,320,136,"1","1","1","1","0","1","0","0",1097000,1,0,3,0,1,0,0
"5fb5ddcefd10f6d6596d4c68b2fbb6e0",43.06,0,1,0,4900,581,1802,899,457,484,1307,490,"1","1","1","1","1","1","0","1",813834,0,0,3,0,1,0,0
"4f01b951f964877f91b6344db9e3a9fe",114,0,1,0,1500,285,475,542,951,286,1041,452,"1","1","1","0","0","1","0","0",1899000,0,1,112,0,0,1,0
"d77118b586d494d20b7d64869bdd9fdc",32.87,1,0,0,4900,581,1802,899,457,484,1307,490,"1","1","1","1","0","1","0","1",686983,0,0,3,0,1,0,0
"4f08ff3031920c900d3c620eb308813f",75,0,1,0,1790,410,132,338,374,190,673,208,"1","1","1","0","1","1","0","0",1870000,0,0,3,0,1,0,0
"12774ca8b43d828214b7689f21dbfd4e",56,0,1,0,6080,310,911,936,106,464,4246,277,"1","1","1","1","1","1","0","0",710000,0,1,12,0,1,0,0
"72e9591a293a0b0904868d3936edae14",74.8,0,1,0,1750,384,251,455,365,140,612,319,"1","1","1","0","1","1","0","0",2019600,0,0,2,0,1,0,0
"f1be2f93d8945436cad99d892d54f25d",36.7,1,0,0,1000,122,159,212,266,26,212,73,"1","1","0","0","1","0","0","0",810000,0,0,109,0,0,1,0
"b64f55e85476ea114de910b4152066ee",94.2,0,1,0,1000,122,159,212,266,26,212,73,"1","1","0","0","1","0","0","0",1507200,0,0,109,0,0,1,0
"d74cb59c060fc25ad8bed4b865ee471c",113.5,0,0,1,1000,122,159,212,266,26,212,73,"1","1","0","0","1","0","0","1",1816000,1,0,109,0,0,1,0
"39d2e66c6457d929df8aeb6cfece0ccc",52,0,1,0,1000,122,159,212,266,26,212,73,"1","1","0","0","1","0","0","1",832000,0,0,109,0,0,1,0
"ce316296021271a3995b654f809c3eae",133.88,0,0,1,5050,749,496,175,306,181,823,100,"1","1","1","0","1","0","0","0",1599000,0,0,14,1,0,0,0
"13b6b2b7d58f14976b90152aec295845",34.59,1,0,0,1770,210,563,257,554,18,1146,53,"1","1","1","0","0","1","0","0",847455,0,0,2,0,1,0,0
"9c074746aa9edaff044f5519efb2b96c",32.98,1,0,0,2250,511,375,307,365,197,961,97,"1","1","1","1","1","1","0","0",808010,0,0,3,0,1,0,0
"6c14a75af085364608064489b7fe2372",89.67,0,1,0,800,178,708,126,447,2,545,136,"1","1","1","0","1","1","0","1",2500000,0,0,72,0,0,1,0
"9140b5d13e74e53b8877650a4a7d4674",64,0,1,0,1050,150,648,155,180,14,892,152,"1","1","1","0","0","1","0","0",1299000,0,1,95,0,0,1,0
"76327535076e37861a06abd7a13abe03",94.2,0,1,0,900,237,177,178,790,142,720,157,"1","1","1","0","0","1","0","1",1600000,0,1,88,0,0,1,0
"c8574d5affab8ce7afa5c0a02aa0ef6a",114,0,0,1,1390,146,232,334,711,374,897,233,"1","1","1","0","0","1","0","0",1799000,0,1,114,0,0,1,0
"b448fc3bddaf9e50b14f1aaffb29d0c3",69.35,0,1,0,500,104,626,278,294,20,629,60,"1","1","1","0","0","0","0","1",1700000,0,0,116,0,0,1,0
"1910d7672dd1b828963d11f6eda546e1",78,0,1,0,4060,102,989,60,207,300,1393,428,"1","1","1","1","1","1","0","0",1200000,0,1,15,0,1,0,0
"c2cc757862e290999188f94c61e8fbf5",65.5,0,1,0,2030,398,97,89,278,263,244,85,"1","1","1","0","1","1","0","0",1090000,0,0,100,0,1,0,0
"b0d91ba23114238521073a9913ba56f1",49.15,1,0,0,910,183,88,505,75,113,169,63,"1","1","1","1","1","1","0","0",1104701,0,1,4,1,0,0,0
"bbbc20fc053a739bf2bb9321f13a9691",94.9,0,1,0,1910,279,191,191,303,190,190,137,"1","1","0","0","0","0","0","1",1350000,0,0,138,0,0,1,0
"f178123eeab87c60699b5434c69c8c9e",49.1,1,0,0,900,174,31,491,122,111,233,28,"1","1","1","0","1","1","0","0",1104701,0,1,94,0,0,1,0
"e4824b79a9933ecfd809824cc217019b",33.8,1,0,0,1890,189,345,391,556,217,786,362,"1","1","1","1","1","1","0","0",828100,0,0,4,0,1,0,0
"2029d0493e2dce88319d41e38484f50c",74.7,0,1,0,1230,30,355,254,140,110,223,172,"1","1","1","1","0","1","0","0",1350000,0,0,36,1,0,0,0
"f352dd429853d3a184d1f9f8d0966b36",73.3,0,1,0,880,35,402,463,491,35,146,177,"1","1","0","1","0","1","0","0",1136100,0,1,20,1,0,0,0
"83e935dc5d6f7d54c921552e04442b67",114,0,0,1,940,131,278,324,273,97,286,36,"1","1","0","0","0","0","0","1",1800000,0,0,134,0,0,1,0
"29ce8d1968436fe6cbc0938836f01820",135.51,0,1,0,2320,233,220,190,114,144,183,90,"1","1","1","0","1","0","0","0",1500000,1,0,94,0,0,1,0
"3e6cf988be289472053c51106dba0466",74.23,0,1,0,620,167,506,134,217,72,496,134,"1","1","1","0","0","0","0","1",1168000,0,0,95,0,0,1,0
"d9e62868a511998f36d92830ab2b27d6",114,0,0,1,1450,112,672,43,492,43,932,112,"1","1","1","0","0","1","0","0",1760000,0,1,7,0,1,0,0
"66cd16898ff04ec0cae1d88dc5151bd8",126.1,0,1,0,1820,327,797,406,235,20,510,301,"1","1","0","1","1","0","0","1",850000,0,0,94,0,0,1,0
"caea03c9773b5f2e0fb51fa45072e75f",53.75,1,0,0,4790,507,332,607,576,623,4024,263,"1","1","1","1","1","0","0","0",610000,1,0,16,1,0,0,0
"8b6da65ec79ad569de04e4165474fbfd",44.97,1,0,0,1420,114,432,238,108,169,143,208,"1","1","1","0","0","1","0","0",675000,0,0,112,0,0,1,0
"26e6a2489c8b28e4d84f5e8d28fae49f",37.79,1,0,0,2590,291,205,190,275,425,679,120,"1","1","1","0","0","0","0","0",470000,0,1,2,1,0,0,0
"905f5a9d171b94bd0c11ac54538aa0e2",57.1,0,1,0,6180,759,927,289,467,98,756,497,"1","1","1","0","1","1","0","0",760000,0,0,1,1,0,0,0
"7b98eab86285313c7a9eeb25319910f2",87.1,0,1,0,2300,327,871,351,640,121,723,245,"1","1","1","0","1","0","0","1",840000,0,0,94,0,0,1,0
"c2deb8ce71afdc7ecc6b0a80f73e319d",38,1,0,0,3860,141,401,71,287,272,1703,69,"1","0","0","0","1","1","0","1",375000,0,0,51,1,0,0,0
"65e2c59403ed649daa16745948cab9f8",72,0,1,0,2690,178,505,40,306,54,974,26,"1","1","1","0","0","0","0","1",699000,1,0,109,0,0,1,0
"145990e6905d1f3f24c871a6b71aaa22",66.96,1,0,0,2090,113,770,290,385,185,655,156,"1","1","1","0","0","0","0","0",669000,0,0,114,0,0,1,0
"a27a11d96cb16b9033ae4d3c95e47763",45.56,1,0,0,3850,92,794,146,273,164,1930,108,"1","1","0","0","1","0","0","1",437000,1,0,56,1,0,0,0
"8938517983903351bd8c48f8ae44e9b9",76.85,0,1,0,4020,182,590,258,92,462,1516,276,"1","1","1","1","0","1","0","0",1249000,0,0,6,1,0,0,0
"35c4dbe7043ad2b44b53bd0e57d39cc0",53.1,1,0,0,3090,317,826,240,300,414,2425,236,"1","1","1","1","0","1","0","0",680000,0,1,8,0,1,0,0
"2009cd424d5e29d3bc611e53a2ff7816",75.7,0,1,0,3070,107,482,922,415,357,1724,209,"1","1","0","0","1","0","0","1",699000,1,0,79,1,0,0,0
"1f9f4c9ba39a3f4687e96a0b52965b75",135.7,0,1,0,1530,283,517,35,131,42,65,88,"1","1","1","0","1","0","0","0",1080000,1,0,114,0,0,1,0
"fb3af2a1fdf91de8e6ca576a3da841d4",77.82,0,1,0,2210,246,872,251,439,93,974,291,"1","1","0","1","1","1","1","0",926058,1,0,1,0,1,0,0
"19ceedf9c9339a4adc42e7caae0f9070",37.5,1,0,0,4520,154,916,64,375,184,485,238,"0","0","0","0","0","1","0","0",369000,1,0,57,1,0,0,0
"2cc4c53871183b8fbaac15fcc520e222",31,1,0,0,5750,1283,2262,1397,1016,377,3893,712,"1","0","1","0","0","1","0","0",349000,0,1,48,1,0,0,0
"873b00e98a89f8407c8be8fff00efa5b",38.1,1,0,0,2730,295,924,292,77,166,2062,288,"0","0","0","0","0","1","0","0",359000,0,0,50,1,0,0,0
"995b39d2b3cfa5a68ba8810b772edb01",48.32,1,0,0,5320,402,440,103,70,151,1864,104,"1","1","1","0","1","1","0","1",460000,0,0,24,0,1,0,0
"1e82d4d25fff7d74aef42a18e17d578a",65,0,1,0,6320,794,1064,678,144,695,2210,416,"1","1","1","1","0","0","0","0",725000,1,0,15,1,0,0,0
"0dcc8fbdbffa9ec0ef7e1ae6e1b50dd8",69.2,0,1,0,3030,170,457,866,350,307,1679,163,"1","1","0","0","0","1","0","0",659000,0,0,16,0,1,0,0
"73b63c363cbf4d3d8f3c01c15db4edfd",101.3,0,1,0,400,159,106,91,675,83,784,66,"1","1","0","0","0","1","0","1",1063650,1,0,120,0,0,1,0
"ee76f5f0bf40722e280d074376eee561",64.8,0,1,0,3740,262,1088,371,185,553,2211,214,"1","0","1","0","0","1","0","1",690000,1,0,37,1,0,0,0
"9188f27eb7b19b91a89cd63fe807243c",72.62,0,1,0,4760,908,546,665,599,630,1461,541,"1","1","1","0","1","1","0","1",895000,0,1,7,1,0,0,0
"2084d1fe0069b3a146cdbc847f286bbb",51.1,1,0,0,5120,150,278,863,780,177,1965,284,"1","1","1","0","1","1","0","0",635000,0,0,5,1,0,0,0
"2d2c73f560dd9e696bace471d2df48a6",61.69,0,1,0,3150,165,851,147,163,294,2221,247,"1","1","1","1","1","0","0","1",648000,1,0,21,1,0,0,0
"a514def6c7993bdc9325d6ca0fe6407a",58.52,0,1,0,560,288,54,370,267,147,231,373,"1","1","0","0","0","0","0","1",425000,0,0,119,0,0,1,0
"0412e763b53e73c743db795259651830",76.9,0,1,0,2530,70,333,574,835,108,1320,213,"1","1","1","0","0","0","0","0",879000,0,0,119,0,0,1,0
"e610a463f6a24bb27660b0e61ba140ee",64,1,0,0,3440,326,1150,286,354,222,2748,308,"1","0","1","0","0","1","0","0",654000,0,1,52,1,0,0,0
"49c42dc90d2ad9c40599a0cc4e368aed",85,0,1,0,2820,277,365,104,513,468,962,91,"1","1","0","0","0","0","0","1",649000,0,0,58,0,0,1,0
"b204aec734bc177572f7bb39db4b1968",92.4,0,1,0,4880,516,725,326,422,297,3331,315,"1","1","0","1","0","0","0","0",799000,1,0,117,0,0,1,0
"b18614f36ff9e9793a3cf07093a16b36",53.38,0,1,0,4220,549,860,660,117,311,2499,199,"1","1","1","1","1","1","0","1",725000,1,0,1,0,1,0,0
"bb5c924241e9dbd328c5b1e6410c515d",49.06,0,1,0,5030,695,546,341,276,274,1788,304,"1","1","1","1","1","1","0","0",609000,0,1,2,0,1,0,0
"27880f59088b9beb345007c1a0c6a27e",70.92,0,1,0,3640,495,970,399,387,196,2327,195,"1","1","1","0","1","0","0","0",795000,0,0,16,0,1,0,0
"d15076398e1fd269b7c72ee8ec0b4f66",131.48,0,1,0,490,124,241,131,120,159,115,297,"1","1","1","0","1","1","0","0",1400000,1,0,19,0,1,0,0
"72ce4e71c5ebb8716913a394ef9e62a5",33.66,1,0,0,6480,1208,1592,659,698,366,1956,648,"1","1","1","1","0","1","0","1",460000,0,0,5,0,1,0,0
"6ad7afd5b303a5421c2f79edf9f419f2",50,1,0,0,380,176,134,331,155,38,125,195,"1","1","1","0","1","1","0","0",820000,0,0,9,0,1,0,0
"d974f8cae8b2854fcb5c9ba098af1e69",91.4,0,1,0,3810,626,437,533,533,411,2495,358,"1","0","1","0","0","1","0","1",678000,0,0,44,1,0,0,0
"4f467144830224a780b1297d49dd544b",61.99,0,1,0,5660,625,1116,593,312,681,1021,232,"1","1","1","1","0","1","0","1",669000,1,0,10,0,1,0,0
"7e76299d80fef5b5377f759703bcc174",84.8,0,1,0,170,163,409,70,363,36,364,33,"1","1","1","0","1","1","0","0",850000,0,1,12,1,0,0,0
"88a6ae1b7b19b75ed3e77cdf553f433f",98.9,0,0,1,2250,116,573,339,779,139,1100,326,"1","1","0","0","1","0","0","1",849000,1,0,104,0,0,1,0
"31ed88a96ee1ba17b3fd461468f940e6",98.9,0,0,1,2260,299,675,107,843,95,949,18,"1","1","0","0","1","0","0","1",849000,1,0,104,0,0,1,0
"057e51fa36bb3874dbc15cf3f69b65c9",42.2,1,0,0,1230,431,686,92,315,579,1114,117,"1","1","0","0","1","0","0","1",339000,0,0,53,1,0,0,0
"7e440b7f6b7a040c3c38b5ab638841af",75.47,0,1,0,3500,748,781,908,74,822,2496,379,"1","1","0","0","1","1","0","0",556000,0,0,14,1,0,0,0
"d00ba310e5aaa3958e32230052fac6ae",39.9,0,1,0,2010,548,843,565,517,106,1687,193,"1","1","0","0","0","1","0","0",319000,0,1,31,1,0,0,0
"50a6e606ded4c726f27bf8368a45020a",58.7,0,1,0,2550,498,265,421,463,409,865,404,"1","1","1","0","1","0","0","1",630000,1,0,26,1,0,0,0
"d7a51a45ad844586a26da5811528ab8a",59.5,0,1,0,2470,233,263,484,273,155,2237,71,"0","0","0","0","1","0","0","1",399990,1,0,45,1,0,0,0
"097ccbed3432c3bbc8c3f6c21a398cf2",55,0,1,0,3960,926,1201,1243,307,631,2084,658,"1","1","1","1","1","0","0","0",659400,0,1,1,1,0,0,0
"74f292f780d385620d1fa920514e5f28",38,1,0,0,2750,344,317,517,63,69,2527,19,"1","0","0","0","1","0","0","1",359000,0,0,40,1,0,0,0
"0ca98bb708ddd36f19b07d9e350d1b74",41.5,1,0,0,1040,183,80,182,161,140,834,66,"1","1","0","0","1","0","0","1",339000,0,0,54,1,0,0,0
"9fe72d6a5a52365676f6527caf755d52",77.17,0,1,0,1020,300,59,265,49,21,861,76,"1","1","0","0","1","0","0","1",599000,0,1,74,0,0,1,0
"22e32c6f6eeebbf0b263317510bf72a8",50.39,0,1,0,1520,86,601,41,144,271,223,268,"1","1","1","1","1","1","0","0",666000,1,0,2,0,1,0,0
"560631cfcf01f2237d65598f21eb3550",80,0,1,0,3830,345,423,172,274,238,2552,172,"0","1","1","0","1","0","0","1",570000,0,1,32,1,0,0,0
"79e0a68cfafdd2d343c2df5bbfac5532",59.7,0,1,0,2620,135,381,349,95,143,2378,198,"1","0","0","0","1","0","0","1",385000,0,0,42,1,0,0,0
"d536e8d03b3c0ccb72061c126e7a4869",47.21,1,0,0,3080,512,224,350,427,301,2828,455,"1","0","0","0","1","1","0","1",379000,1,0,40,1,0,0,0
"03bf18e34c03847f7ec2565c8336c323",55.48,0,1,0,1530,368,649,780,405,357,1232,228,"1","1","1","1","1","1","0","0",629900,0,1,13,0,1,0,0
"fb791430ac54a3e529f0e49b897fe4bd",59.8,0,1,0,2310,269,516,242,209,170,2031,469,"0","0","0","0","1","1","0","1",390000,0,0,36,1,0,0,0
"1840558b9034f626f714d60c3be00903",49,1,0,0,3270,295,426,820,615,484,2066,635,"1","1","1","1","1","0","0","0",485000,1,0,13,1,0,0,0
"0bd2d80e72b1f81c8672d894d19ac9f6",67.3,0,1,0,3400,325,1539,200,281,320,1783,215,"1","0","0","0","1","0","0","1",424000,0,0,35,1,0,0,0
"52fac27add352bf7710fae0057af799e",54.21,0,1,0,1250,165,398,168,298,465,985,160,"1","1","0","0","1","0","0","1",345000,0,0,55,1,0,0,0
"428fbb8fe6bf806af475fd2d3ae74428",44.75,1,0,0,2080,121,197,195,205,108,765,67,"1","1","1","0","0","0","0","0",499000,0,0,68,0,0,1,0
"658749b0dad000cd825ba7e0fae05f08",87,0,1,0,2400,449,484,358,300,271,1795,189,"1","1","1","1","1","0","0","1",693000,1,0,28,1,0,0,0
"cc110601dfdb8f6cac5d58e6e76af272",49.63,1,0,0,1660,233,450,583,231,176,1465,157,"1","1","1","0","1","1","0","1",486000,0,1,12,0,1,0,0
"3a8e9818df90a252ba4b144f5a56cbb9",54.1,0,1,0,1360,183,454,250,73,241,430,376,"1","1","0","0","1","0","0","1",459000,0,0,52,1,0,0,0
"ba8e6e8eb23e05b83572debe6b5d039c",57.86,0,1,0,2410,96,367,73,193,170,536,87,"1","0","0","0","1","0","0","1",420000,0,0,50,1,0,0,0
"7617139b9a946de107956451f567baa3",32.1,1,0,0,2020,245,446,440,288,91,172,112,"0","0","0","0","0","0","0","1",310000,0,0,47,1,0,0,0
"926e972129c3d6e33204b199fb19e160",70,0,1,0,8510,386,599,686,369,215,1032,158,"1","1","1","1","0","0","1","1",1074770,0,1,124,0,0,1,0
"10d3c6afcf8eae7a50a4f819a0a5c02d",45.8,1,0,0,6160,390,1070,334,345,202,1901,388,"1","1","1","0","1","1","1","0",879000,1,0,9,0,1,0,0
"1ad1e69436b25aee85fa87fc0c592ed9",82,0,1,0,4870,462,692,136,169,87,3211,380,"1","1","1","0","1","1","0","1",1150000,1,0,7,1,0,0,0
"727ce0846d66172d64da5c45bf1548c7",85.5,0,1,0,850,93,327,221,309,221,371,246,"1","1","1","0","0","0","0","1",899000,0,1,94,0,0,1,0
"679bb3849a680f1d1c87a7d6c82fdc53",107,0,1,0,270,136,672,113,42,70,531,249,"1","1","1","0","1","0","0","0",1099000,0,0,114,0,0,1,0
"afb67aba8579f1659bbbd16331815357",54.5,0,1,0,6180,329,1772,245,199,229,2447,578,"1","0","1","1","1","1","0","1",681250,1,0,4,1,0,0,0
"0b535a93b67f34447b26a4bb22d0c413",49.2,1,0,0,6290,283,1162,273,342,274,1990,297,"1","1","1","1","1","1","0","0",835000,0,0,10,0,1,0,0
"4d5373f331b5f461e0277f706fb8673a",107,0,1,0,270,136,672,113,42,70,531,249,"1","1","1","0","1","0","0","0",1099000,0,0,114,0,0,1,0
"ff67e231ad3841b13f351ef1a92ca7d2",69.76,0,1,0,6690,1045,2349,668,143,580,2969,248,"1","1","1","0","1","1","0","0",799000,1,0,9,1,0,0,0
"c9cd49176c21ae108e4e70c2b0564711",38,1,0,0,8400,270,762,147,101,350,1331,157,"1","0","1","0","0","0","0","1",635000,0,1,54,1,0,0,0
"18262ada1768ab7f98126a2d5ef52d78",101,0,1,0,4570,680,566,407,349,566,3919,900,"1","1","1","1","0","0","0","0",1180000,0,1,14,0,1,0,0
"4107a39079f4a34efa260066a815e503",84.82,0,1,0,7170,526,1329,496,587,58,2038,186,"1","1","1","0","1","1","0","0",1399000,0,0,11,0,1,0,0
"d8fa3c293db81726ec4cadaff3b92c3b",53,1,0,0,6400,842,2108,339,261,329,4595,65,"1","1","1","1","1","1","0","1",799000,0,0,7,1,0,0,0
"ee80558d212048a3ebadc49e055ba1fc",77.03,0,1,0,7160,182,2121,682,538,302,2595,349,"1","1","1","0","1","1","1","0",1490000,0,1,9,0,1,0,0
"f1a23f6c48c780c7784c987ddd8ee339",65.09,0,1,0,920,384,1306,335,313,436,681,587,"1","1","1","1","0","1","0","0",1290000,1,0,5,0,1,0,0
"3544abd3f9a7e218dd0c3fcd1a785095",66.2,0,1,0,2250,163,764,213,69,202,2306,286,"0","0","0","1","1","1","0","1",699000,0,0,38,1,0,0,0
"af5311f343cf63c190198f2d1358aa4f",53.4,1,0,0,2300,188,1141,325,245,131,2494,151,"0","0","0","1","1","0","0","0",599000,1,0,39,1,0,0,0
"c89916bb9c907427e496e4de1564ef1b",50.46,1,0,0,400,187,471,340,240,212,1041,176,"1","1","1","0","1","0","0","1",749000,0,0,64,1,0,0,0
"408fcc277e391f69531e0c4c87fba981",44.9,1,0,0,5760,1112,3076,604,444,394,2070,561,"1","1","1","0","1","1","0","1",579000,0,0,2,1,0,0,0
"86f4347d0ef1ad215834e605689af394",56,0,1,0,8530,243,968,609,133,203,1332,189,"1","0","0","1","1","0","0","1",719000,0,0,61,1,0,0,0
"85553885f85b63e7151fcab31ab04fd6",50,1,0,0,6120,867,2840,491,714,495,1311,518,"1","1","1","0","0","0","0","0",540000,0,0,12,0,1,0,0
"0a4abc3c046d05a5b01ad3240aad107b",45,1,0,0,9330,641,911,803,315,417,527,412,"1","0","1","1","1","1","0","0",1077000,1,0,5,0,1,0,0
"93fae12a3f91b9c5f33ef361e2023a58",56.28,0,1,0,4450,326,879,196,102,55,2576,30,"1","1","1","1","0","1","0","0",870000,0,0,3,0,1,0,0
"37cddf021d9d5b9302585801f5ecace5",93.42,0,0,1,8840,357,878,400,361,136,1042,220,"1","1","0","1","0","0","0","0",1549000,1,0,124,0,0,1,0
"f67e3fea5ff0dc2d09d362786bce2912",47,1,0,0,4020,294,4094,337,351,1860,2828,193,"1","0","0","0","1","0","0","1",470000,0,0,57,1,0,0,0
"2e1e6bcba0e021fc4bf1be234d52c6db",60,1,0,0,6950,121,1845,344,218,56,3770,464,"1","1","0","0","0","0","0","0",775000,1,0,114,0,0,1,0
